id_contrato;inadimplente_30d;numero_compras_anteriores;valor_total_contrato;media_valor_compras_anteriores;percentual_parcelas_pagas_valor_total;percentual_valor_contrato_renda;quantidade_atendimentos_sac;media_dias_atraso;max_dias_atraso;total_parcelas_atrasadas;taxa_atrasos
C02587;1;2;7023.34;1323.02;0.16666714127466417;1.9010001218010313;0;16.25;24;3;0.75
C02588;0;2;505.16;937.07;0.6666402723889461;0.17788827224835901;0;0.5;2;1;0.25
C02589;0;1;3618.79;1400.73;0.08333172137648219;1.0863681257486288;0;11.0;22;1;0.5
C02590;0;1;1068.43;985.83;0.16667446627294255;0.18521735211111343;0;8.5;14;2;1.0
C02591;1;2;1501.86;1048.885;0.916630045410358;0.3400335084223872;1;3.1818181818181817;18;5;0.45454545454545453
C02592;0;0;2100.42;0.0;0.38888888888888884;0.6723237263613434;1;0.2857142857142857;2;1;0.14285714285714285
C02593;0;0;1188.35;0.0;0.5832793368956958;0.30975169818009307;0;0.21428571428571427;2;2;0.14285714285714285
C02594;0;3;951.09;1612.0366666666666;0.8333596189635051;0.36948735082048734;0;0.0;0;0;0.0
C02595;0;1;1765.95;884.04;0.16666383532942608;0.8826219512195123;0;3.0;6;1;0.5
C02596;0;2;1173.23;2342.35;0.44444823265685335;0.463426869539113;1;0.125;1;1;0.125
C02597;1;1;6008.74;1284.94;0.8333361070707004;1.5009429696925793;1;3.2;16;1;0.2
C02598;1;4;3231.62;1017.4875;0.8999944300381852;1.613277154866859;1;6.555555555555555;15;5;0.5555555555555556
C02599;0;0;1668.18;0.0;0.8333333333333333;0.48121085896100824;0;3.6;17;2;0.4
C02600;0;5;2591.37;958.4159999999999;0.9000104191991108;0.7045921100213984;0;9.444444444444445;25;5;0.5555555555555556
C02601;1;3;3264.23;663.69;0.8333358862580148;1.3485433122913706;1;5.2;20;3;0.6
C02602;0;2;753.21;860.565;0.3332935038037201;0.3389387380414533;0;1.6666666666666667;8;2;0.3333333333333333
C02603;0;3;3175.4;767.4499999999999;0.4444416451470681;0.9830777137266801;1;2.125;15;3;0.375
C02604;1;4;2512.76;891.2675;0.9000143268756268;1.006303513788436;1;1.3333333333333333;7;3;0.3333333333333333
C02605;1;1;1682.2;1036.87;0.0833313518012127;0.6975509831728577;1;0.0;0;0;0.0
C02606;1;3;1484.03;848.2333333333332;0.6999858493426683;0.7328108951568303;0;5.571428571428571;18;4;0.5714285714285714
C02607;0;4;1245.29;1760.1699999999998;0.8333400252150102;0.44452257970093634;1;4.6;14;2;0.4
C02608;1;1;2081.1;1419.85;0.2777857863629811;1.0215040568598481;0;10.0;20;4;0.8
C02609;0;1;1573.55;143.29;0.8333386292141972;0.2370389674558174;0;2.2;4;4;0.8
C02610;1;3;1891.62;568.5300000000001;0.8333333333333334;1.0340054990406742;1;4.0;17;2;0.4
C02611;0;7;2502.29;759.7328571428571;0.9000035967054177;1.782295918003946;3;5.888888888888889;23;5;0.5555555555555556
C02612;1;6;2934.6;965.8183333333333;0.8333333333333334;0.9301544235109162;0;13.5;25;8;0.8
C02613;1;1;3913.78;366.27;0.9166713509701617;2.324456269970423;1;6.818181818181818;22;6;0.5454545454545454
C02614;0;3;2358.96;464.97666666666663;0.944420422559094;0.8809650072823693;2;5.647058823529412;24;8;0.47058823529411764
C02615;1;0;1227.45;0.0;0.8333537007617419;0.3952885482416592;0;8.6;24;4;0.8
C02616;1;0;2156.5;0.0;0.8333410619058661;0.6512960988677444;2;8.5;25;5;0.5
C02617;0;1;1257.78;1311.15;0.7500357773219481;0.5391232785114508;1;4.777777777777778;23;4;0.4444444444444444
C02618;0;7;4831.09;1151.8242857142857;0.9000018629336236;1.8923633144531402;0;1.2222222222222223;4;4;0.4444444444444444
C02619;1;2;924.94;1576.97;0.4166756762600817;0.30293720768757126;0;14.4;25;5;1.0
C02620;1;3;2341.36;571.76;0.7778043530255919;1.2901334567615523;0;6.857142857142857;26;8;0.5714285714285714
C02621;0;1;3054.56;833.62;0.22222513226127494;1.0075237074297023;0;4.25;16;2;0.5
C02622;1;3;657.69;970.4333333333333;0.9000136842585411;0.23645665554532905;0;7.333333333333333;18;5;0.5555555555555556
C02623;0;4;1569.5;617.2925;0.39999999999999997;0.6679860401770514;1;6.75;23;3;0.75
C02624;1;3;1386.46;890.19;0.8333453543556972;0.39716860601685544;1;2.6;13;1;0.2
C02625;1;2;1095.93;798.675;0.5416221838986066;0.39665212906494873;1;3.4615384615384617;15;6;0.46153846153846156
C02626;0;1;1898.17;814.13;0.16666578862799433;1.6610108682336058;0;0.0;0;0;0.0
C02627;0;11;3617.08;486.42999999999995;0.8333379411016621;1.2511129020542424;0;0.6;2;2;0.4
C02628;1;3;1920.17;459.79333333333335;0.22223032335678614;0.5666909653257152;0;1.0;2;2;0.5
C02629;0;4;544.2;1607.1175;0.9166666666666666;0.056055820967472796;2;0.09090909090909091;1;1;0.09090909090909091
C02630;0;3;1326.01;671.2066666666667;0.8999932127208693;0.7572829395605964;0;3.5555555555555554;22;3;0.3333333333333333
C02631;0;1;757.4;343.37;0.6667018748349617;0.3385073319418808;3;6.875;24;8;1.0
C02632;0;8;500.51;993.0925;0.3333799524485025;0.3051964682065416;0;0.3333333333333333;2;1;0.16666666666666666
C02633;1;3;5457.95;797.3266666666667;0.8333348601581181;4.971399163835427;0;14.0;26;5;1.0
C02634;0;2;1716.59;568.375;0.900005242952598;0.4311696858265264;0;4.666666666666667;19;4;0.4444444444444444
C02636;0;3;1210.0;999.7966666666667;0.7777520661157025;0.5727214207277822;2;2.2857142857142856;25;3;0.21428571428571427
C02638;0;2;1485.1;1512.7600000000002;0.6667025789509126;0.4997038991103514;1;3.5833333333333335;20;5;0.4166666666666667
C02640;0;1;2325.67;492.91;0.9000116095576759;0.9528817906558446;0;2.888888888888889;20;5;0.5555555555555556
C02641;0;3;2864.08;397.77666666666664;0.9000062847406497;0.8945609465089984;0;0.4444444444444444;2;2;0.2222222222222222
C02643;0;2;1498.2;1340.63;0.9166666666666666;0.5532067306449647;1;2.1818181818181817;22;2;0.18181818181818182
C02644;0;2;2554.72;740.305;0.5000039143232918;0.9042200380132586;1;7.0;19;2;0.6666666666666666
C02647;1;1;2116.62;1305.51;0.9166406818418044;0.7067957404321678;1;2.272727272727273;11;4;0.36363636363636365
C02648;0;1;832.41;1009.22;0.8333033000564626;0.43365302964788255;0;0.2;1;1;0.2
C02649;1;0;1164.83;0.0;0.3333361949812419;0.6571752572666546;2;2.5;10;1;0.25
C02650;0;5;1270.04;1572.7640000000001;0.3333438316903405;0.6921613829711862;1;1.5;11;2;0.25
C02651;0;7;3891.17;1329.1542857142856;0.20833065633215717;1.3354737962041392;1;0.6;2;2;0.4
C02652;0;2;754.02;301.575;0.5000397867430573;0.25913744574238845;0;5.333333333333333;24;2;0.3333333333333333
C02654;0;2;2447.38;680.835;0.6666394266521749;1.3075077866641023;1;1.0;12;4;0.25
C02655;1;0;4641.14;0.0;0.3749983840177198;1.4445734419402332;1;13.333333333333334;25;8;0.8888888888888888
C02656;0;4;6146.31;1355.5375;0.6666634126817553;1.9239625494191779;1;0.16666666666666666;1;2;0.16666666666666666
C02657;0;7;2256.12;1329.1542857142856;0.208322252362463;1.7955733829954874;2;20.2;26;5;1.0
C02658;0;3;4186.66;789.8499999999999;0.416668657115696;2.5446644015875814;1;9.6;23;5;1.0
C02659;1;1;1442.27;645.25;0.555582519223169;0.48284093001456285;2;11.8;24;8;0.8
C02660;1;1;1895.59;434.65;0.20000105508047628;0.8804576025564803;0;0.5;1;1;0.5
C02661;0;1;1495.95;141.35;0.9166482836993215;0.6096537165259988;1;2.909090909090909;18;4;0.36363636363636365
C02663;0;0;1677.36;0.0;0.8333333333333334;0.3693088119703471;2;5.0;21;4;0.4
C02664;0;7;3050.58;1172.9142857142856;0.2777832412197025;1.2572971190701892;2;0.0;0;0;0.0
C02665;1;2;1293.43;514.3499999999999;0.33334621896816985;0.26331186280577185;0;3.5;13;4;0.6666666666666666
C02666;0;3;1787.55;679.6866666666666;0.7499874129394982;0.8566027247590797;0;1.5555555555555556;20;5;0.2777777777777778
C02667;0;1;1513.04;1159.62;0.7777983397662984;0.20067455638567222;1;4.928571428571429;25;8;0.5714285714285714
C02668;0;2;1978.41;874.3100000000001;0.4166729848716899;0.37405560135222005;1;6.6;20;3;0.6
C02669;0;1;704.27;174.93;0.5556107742769109;0.1525519918381316;2;0.1;1;1;0.1
C02671;1;3;1341.34;1503.2333333333333;0.8999731611671912;0.6693279973652826;0;3.6666666666666665;24;4;0.4444444444444444
C02672;1;0;13951.26;0.0;0.8333333333333333;3.8675826049350888;3;11.6;18;5;1.0
C02673;0;7;1230.56;804.5871428571429;0.9166964633987777;0.8703302920998656;0;0.45454545454545453;2;4;0.36363636363636365
C02674;0;3;1201.64;889.2233333333334;0.666688858559968;0.356670277971535;1;1.25;3;6;0.75
C02675;1;0;2729.44;0.0;0.8333394395920043;1.0342274478896294;1;5.8;17;2;0.4
C02676;0;4;1171.46;1353.6799999999998;0.33332764242910556;0.6017547284177651;0;2.625;19;3;0.375
C02677;1;3;3367.14;1192.53;0.7999904963856567;1.269387801264434;2;10.625;18;7;0.875
C02678;1;4;2677.87;867.6899999999999;0.80000896234694;0.8760169716082137;3;5.5;19;4;0.5
C02680;0;7;1434.47;887.3514285714285;0.9166730569478623;0.2492948518537185;0;0.45454545454545453;2;3;0.2727272727272727
C02681;0;0;2545.34;0.0;0.4444514288857284;0.9604223029699309;2;4.25;19;4;0.5
C02682;0;3;3419.55;302.8233333333333;0.6666725153894517;1.096399680655618;0;0.0;0;0;0.0
C02683;1;5;3916.63;998.958;0.7777757919435841;1.994028042236455;0;7.428571428571429;26;7;0.5
C02684;1;1;3278.35;2881.92;0.1666661582808425;2.2344870361787397;0;3.6666666666666665;11;1;0.3333333333333333
C02685;1;3;838.99;967.39;0.27777446691855684;0.1577128914437387;3;5.0;14;2;0.4
C02686;1;0;2114.9;0.0;0.9444087190883729;0.5175409402805377;0;4.176470588235294;25;7;0.4117647058823529
C02687;0;0;2754.8;0.0;0.7;1.0280715634539743;0;10.0;25;5;0.7142857142857143
C02688;0;3;2015.03;585.77;0.8333374689210582;0.6083035978433468;1;1.5;7;4;0.4
C02689;0;1;2297.0;1407.11;0.2500043535045712;1.216161124141619;0;0.0;0;0;0.0
C02690;1;1;4235.23;1754.08;0.2500029514335703;2.1543904448943465;1;6.666666666666667;18;2;0.6666666666666666
C02691;0;2;1214.89;469.9;0.9166591214019374;0.367656048565255;0;0.8181818181818182;5;2;0.18181818181818182
C02693;0;2;2848.45;1764.3400000000001;0.33333918446874616;0.4069557291257406;0;1.0;2;3;0.5
C02695;0;6;1576.35;555.0033333333333;0.9166492213023758;0.5415912237724997;1;0.7272727272727273;2;5;0.45454545454545453
C02696;1;0;1479.64;0.0;0.7999783731177854;1.0951940371420326;0;2.75;17;4;0.5
C02697;0;5;2157.52;478.78999999999996;0.5000185398049614;0.6581336326809508;0;0.25;2;2;0.16666666666666666
C02698;0;1;836.92;690.47;0.4166467523777661;0.16457179713063178;1;5.8;20;3;0.6
C02699;1;4;1862.48;997.6375;0.6666595077531033;1.0891695906432748;2;2.1666666666666665;16;5;0.4166666666666667
C02700;0;6;3942.1;1382.9433333333334;0.9;1.3993816182291277;1;0.7777777777777778;6;2;0.2222222222222222
C02701;0;5;5341.12;728.39;0.3333308369780121;2.272517242406321;2;0.5;2;1;0.25
C02702;0;7;4086.45;804.5871428571429;0.699991435108713;1.3663995024526276;1;5.571428571428571;19;5;0.7142857142857143
C02703;0;1;1469.94;695.9;0.5833571438289998;0.30178181721129904;1;4.214285714285714;22;5;0.35714285714285715
C02704;1;0;8047.53;0.0;0.9166700838642416;1.6667626298609846;1;3.090909090909091;19;4;0.36363636363636365
C02705;0;7;1220.4;887.3514285714285;0.9166666666666666;0.6144860401299062;0;1.2727272727272727;7;4;0.36363636363636365
C02706;1;0;3869.74;0.0;0.9444639691555505;1.5165162458410568;1;9.823529411764707;25;13;0.7647058823529411
C02707;0;6;787.14;1039.4950000000001;0.5;0.3085129732695775;0;0.3333333333333333;1;1;0.3333333333333333
C02708;0;1;951.67;496.69;0.9167148276188176;0.43770438270100215;0;3.909090909090909;23;6;0.5454545454545454
C02709;1;4;3970.78;488.95;0.9166712837276302;1.1526579948851778;2;12.818181818181818;21;10;0.9090909090909091
C02711;1;1;926.8;328.38;0.7499676305567545;0.4431820355387235;2;0.7777777777777778;5;2;0.2222222222222222
C02713;1;3;3216.17;663.69;0.2499961133895285;1.2635125048125653;2;12.0;18;2;0.6666666666666666
C02714;0;1;1111.31;311.67;0.8333408319910737;0.2883935174973076;2;4.533333333333333;26;4;0.26666666666666666
C02715;1;0;840.54;0.0;0.9166012325409857;0.21291729677561536;1;1.0909090909090908;6;4;0.36363636363636365
C02716;0;2;1340.38;696.7049999999999;0.8333457676181381;0.5514991174401238;0;6.4;24;4;0.8
C02717;1;1;2293.94;200.05;0.8333260678134563;1.0683103117461321;3;7.2;24;4;0.8
C02718;1;5;1767.56;1268.108;0.7500169725497297;0.6615416860038624;2;12.777777777777779;23;7;0.7777777777777778
C02719;1;1;1199.55;1219.38;0.6666499937476553;0.5877323638644181;1;11.875;19;8;1.0
C02720;0;4;2858.88;548.585;0.9000062961719274;0.9600257898130239;1;1.5555555555555556;14;1;0.1111111111111111
C02721;0;2;1037.94;1729.1;0.8999653159142147;0.5315382212412494;0;2.6666666666666665;22;2;0.2222222222222222
C02722;0;2;1997.49;937.07;0.9000045056545966;0.4679146013511614;1;4.222222222222222;23;4;0.4444444444444444
C02723;1;8;1125.02;982.13375;0.8333185187818883;0.5171768621483834;0;0.1;1;1;0.1
C02724;0;6;3732.88;673.72;0.9000048220141017;0.5586471116432206;0;7.777777777777778;25;3;0.3333333333333333
C02725;0;5;1663.11;924.7879999999999;0.5000270577412197;0.6364217325751372;1;1.0;9;3;0.25
C02726;1;2;1595.3;1493.37;0.7777972795085564;0.5826366747380454;1;7.428571428571429;25;8;0.5714285714285714
C02727;1;1;2532.24;477.31;0.7500000000000001;2.5423075378498856;3;12.222222222222221;23;6;0.6666666666666666
C02728;0;2;2168.89;987.865;0.3333317964488748;0.9953693930187518;0;10.0;20;1;0.5
C02729;1;4;4636.37;927.865;0.8333351307164872;1.3710864608623905;0;3.2;7;3;0.6
C02730;0;2;1567.42;1024.53;0.7083423715404933;0.379351572180917;0;1.1764705882352942;17;3;0.17647058823529413
C02732;1;2;1927.8;2370.31;0.6249610955493309;0.6943073853445606;0;11.266666666666667;25;12;0.8
C02733;0;1;1538.16;516.64;0.8333333333333334;0.8780705009276438;1;0.4;2;1;0.2
C02734;0;3;1056.48;1141.2666666666667;0.8333333333333334;0.8987800520647236;1;7.8;21;2;0.4
C02735;0;3;724.74;1141.2666666666667;0.9167425559510997;0.2434775013270085;2;3.3636363636363638;16;7;0.6363636363636364
C02736;1;6;3035.5;1019.8866666666667;0.16666776478339648;0.7871453243230627;0;9.5;13;2;1.0
C02737;0;1;2150.6;905.27;0.4999953501348461;0.6915623985053557;0;6.666666666666667;19;2;0.6666666666666666
C02738;1;0;1148.45;0.0;0.8333405894901823;0.4703042265748814;1;9.6;21;4;0.8
C02739;0;0;1308.26;0.0;0.9166526531423418;0.5546765030102604;2;6.2727272727272725;23;6;0.5454545454545454
C02740;1;3;7446.7;510.4266666666667;0.33333691433789464;1.3995609633246504;0;0.5;2;2;0.3333333333333333
C02741;0;7;1747.45;412.61428571428576;0.8333285644796704;0.751759533314978;0;0.0;0;0;0.0
C02742;0;6;2449.29;1178.3033333333333;0.9166778944102169;0.39743845625854946;1;0.5454545454545454;2;4;0.36363636363636365
C02743;1;5;1164.58;301.91400000000004;0.8333476446444212;0.4224329304566097;0;0.4;1;2;0.4
C02744;0;2;2041.37;1237.79;0.9444490709670467;0.7123584527070647;1;0.47058823529411764;4;4;0.23529411764705882
C02745;0;5;1874.21;818.116;0.16666222034884032;0.7381162422514356;0;1.0;2;1;0.5
C02746;0;3;1633.56;802.1899999999999;0.6000146918386837;0.36937228238135184;0;6.0;22;4;0.6666666666666666
C02747;0;3;1543.28;1020.4633333333333;0.5833484526463119;0.44922208153225923;0;0.7142857142857143;2;3;0.42857142857142855
C02748;0;2;2133.15;1527.6950000000002;0.2222253474908;0.735721183693178;0;0.25;1;1;0.25
C02749;0;1;2038.63;268.96;0.08333047193458351;1.3228064938941304;0;0.0;0;0;0.0
C02750;1;2;5166.29;1245.8;0.8333349463541536;2.2542204264714223;1;6.8;14;4;0.8
C02751;0;5;1944.52;573.51;0.899990743216835;0.462171052631579;0;0.4444444444444444;2;2;0.2222222222222222
C02752;0;2;879.62;392.95500000000004;0.9166458243332347;0.24341324241979803;0;0.09090909090909091;1;1;0.09090909090909091
C02753;0;3;2608.81;634.3366666666667;0.833330139028906;0.5349616435940393;0;4.4;21;2;0.4
C02754;1;3;3891.75;685.4333333333334;0.3333410419477099;2.6561764163885417;0;15.75;26;7;0.875
C02755;1;1;1200.23;726.08;0.58333819351291;0.38819906914764585;0;1.0;8;3;0.21428571428571427
C02756;0;1;797.5;348.69;0.9;0.20744459473519924;0;0.6666666666666666;2;4;0.4444444444444444
C02757;1;6;1520.54;735.0316666666666;0.8332894892603944;0.4880423932545681;0;1.0666666666666667;10;5;0.3333333333333333
C02758;1;2;5203.82;1800.1350000000002;0.5999976940017141;2.68559308038479;2;13.833333333333334;18;6;1.0
C02760;1;2;5927.16;1828.235;0.6111172973228326;2.4410188826884665;1;5.454545454545454;21;8;0.7272727272727273
C02761;0;1;718.49;321.09;0.7084023438043675;0.26982904955760184;2;8.176470588235293;24;11;0.6470588235294118
C02762;0;4;3590.94;617.0875000000001;0.3333389029056459;1.8911429203400008;0;2.1666666666666665;6;4;0.6666666666666666
C02763;0;2;1418.76;720.4100000000001;0.7222222222222221;0.45351123101659324;2;2.923076923076923;23;6;0.46153846153846156
C02765;1;4;3534.62;950.8275;0.6666628944554154;0.9711241524073281;1;0.0;0;0;0.0
C02766;1;5;1944.89;494.45;0.24999357290129517;0.9436129076080364;0;7.0;21;1;0.3333333333333333
C02767;0;7;1202.32;945.5257142857143;0.8999850289440415;0.24217569783227855;1;2.0;17;2;0.2222222222222222
C02768;1;3;6449.92;763.9166666666666;0.1999993798372693;4.635394732113982;1;18.0;22;2;1.0
C02769;1;1;2842.61;788.0;0.8333362649114722;0.6880667102364874;0;20.4;26;5;1.0
C02771;0;1;1107.84;363.02;0.25;0.20249684695388326;1;0.0;0;0;0.0
C02772;1;8;3211.9;1058.71375;0.8333385223699369;1.0241930083577007;1;1.1;5;4;0.4
C02774;0;0;1763.45;0.0;0.8333097054070147;0.6609112476154426;0;0.3;2;2;0.2
C02775;1;6;3689.9;1092.5716666666667;0.7000000000000001;1.517278528898977;1;11.285714285714286;23;7;1.0
C02776;0;0;1844.02;0.0;0.33331525688441555;0.3614796983519919;1;0.75;2;3;0.375
C02777;1;4;1183.85;974.1975;0.9166279511762472;0.7405542349555861;1;9.272727272727273;25;7;0.6363636363636364
C02778;0;1;730.85;754.89;0.16665526441814324;0.31782581657990977;0;1.0;2;1;0.5
C02779;0;7;2709.83;1071.6342857142856;0.6666691268455954;0.5932137345256728;1;3.875;16;5;0.625
C02780;1;2;872.7;864.78;0.9167296894694626;0.3205333039501956;0;3.1818181818181817;22;3;0.2727272727272727
C02781;0;4;1853.61;1062.6125;0.9166815025814493;0.7490271508754631;3;3.272727272727273;13;8;0.7272727272727273
C02782;0;5;1828.65;479.438;0.6666557296366171;0.9764204590962244;1;2.5;19;4;0.3333333333333333
C02783;1;5;1848.36;1057.8020000000001;0.25000000000000006;0.4519427552869204;0;1.3333333333333333;4;1;0.3333333333333333
C02784;0;2;2315.35;970.055;0.9166864620899647;0.9128741133842994;1;2.272727272727273;15;4;0.36363636363636365
C02785;0;1;1357.57;271.39;0.49999631694866564;0.36370528932837876;2;7.333333333333333;19;3;1.0
C02786;0;2;3767.13;381.195;0.16666268485557972;2.446124775979845;0;6.333333333333333;19;1;0.3333333333333333
C02787;1;0;2571.5;0.0;0.9166595372350769;0.5876572551618542;2;7.454545454545454;24;8;0.7272727272727273
C02788;1;3;1929.24;663.69;0.9166666666666666;0.7966700115211655;3;10.454545454545455;24;9;0.8181818181818182
C02789;1;7;2653.27;696.2314285714285;0.33333207702193896;1.6428102632686927;1;7.0;14;1;0.5
C02791;0;0;890.13;0.0;0.27776841584937034;0.1942010014072062;0;0.4;2;1;0.2
C02792;0;2;787.78;443.04499999999996;0.9000228490187616;0.3881913509677928;4;4.444444444444445;24;5;0.5555555555555556
C02793;0;2;4142.34;420.47999999999996;0.5555555555555556;1.343881493785626;0;5.4;24;5;0.5
C02795;1;0;1564.48;0.0;0.8333439865003068;0.659864777659211;3;4.0;20;1;0.2
C02796;0;2;1315.63;2996.6400000000003;0.4999961995393842;0.30573010104014653;0;0.2222222222222222;1;2;0.2222222222222222
C02797;1;0;3172.12;0.0;0.9166551076251844;1.4527951050168082;2;4.363636363636363;22;6;0.5454545454545454
C02798;1;0;2196.51;0.0;0.5416592685669539;0.5102787063860631;1;0.07692307692307693;1;1;0.07692307692307693
C02799;0;0;4259.84;0.0;0.8999915489783654;0.8284644631795949;0;3.3333333333333335;25;4;0.4444444444444444
C02802;1;2;713.67;1062.165;0.6111367999215324;0.09190217293324096;1;5.090909090909091;15;7;0.6363636363636364
C02803;0;2;1095.28;725.87;0.08333942005697173;0.3353808278573572;0;0.5;1;1;0.5
C02804;0;3;1778.17;1825.3500000000001;0.833328646867285;0.8885474288055727;0;4.8;24;1;0.2
C02805;0;3;2155.85;644.9033333333333;0.16666743975694043;0.4507157387255732;0;1.0;2;2;0.6666666666666666
C02806;1;0;771.78;0.0;0.900023322708544;0.36490607609420284;0;9.0;24;5;0.5555555555555556
C02807;1;4;4402.84;1847.12;0.5999945489729356;4.269586214253159;3;17.833333333333332;23;6;1.0
C02808;0;3;977.59;1129.42;0.8333248089689953;0.21623983047473272;1;4.2;20;2;0.4
C02809;1;7;985.1;854.5414285714286;0.6111359252867729;0.37195481113410156;3;1.6363636363636365;8;4;0.36363636363636365
C02810;0;2;1833.96;955.415;0.9166666666666667;0.37747452917567154;2;3.909090909090909;20;4;0.36363636363636365
C02811;0;1;2693.67;317.18;0.4444493943207594;0.530655303657124;3;2.625;17;3;0.375
C02812;0;6;534.38;905.0733333333333;0.40001497062015795;0.13648541998166164;1;6.25;25;1;0.25
C02813;0;2;1851.96;1791.955;0.25;0.8788849499565768;0;0.0;0;0;0.0
C02815;0;4;1342.89;1139.8225;0.6666815599192785;0.3894963686567511;1;5.75;18;2;0.5
C02816;0;1;856.91;725.61;0.8999894971467249;0.36611636630862965;0;1.8888888888888888;17;1;0.1111111111111111
C02817;0;4;1785.06;997.6375;0.9000201673893314;0.5840343145434379;2;0.3333333333333333;2;2;0.2222222222222222
C02818;1;1;3143.44;1202.62;0.8333386353803476;0.5478523811598623;1;1.0;5;1;0.2
C02820;0;8;1255.12;1063.15625;0.8333466122761172;0.1762791657947183;0;0.8;2;2;0.4
C02821;1;1;3153.8;390.41;0.49999682922189104;0.7425615524617454;2;2.3333333333333335;9;4;0.4444444444444444
C02822;0;1;937.88;1791.86;0.9000191922207532;1.0245687630408897;0;6.0;26;5;0.5555555555555556
C02824;0;2;1625.95;674.255;0.9166948553153541;0.8475994370015117;1;3.909090909090909;17;4;0.36363636363636365
C02825;0;3;1699.13;1084.5366666666666;0.16666176219594733;0.7057975649977778;0;1.0;2;1;0.5
C02826;1;2;3016.15;443.04499999999996;0.16666279860086533;1.3299894170561777;0;0.25;1;1;0.25
C02827;0;8;5243.79;881.66625;0.1666657131578496;1.1603153599688447;0;2.0;6;1;0.3333333333333333
C02828;1;0;2358.04;0.0;0.1666638394598904;0.4850177713420654;2;0.0;0;0;0.0
C02830;1;1;745.4;1916.75;0.5000000000000001;0.19227148093406693;0;8.8;25;3;0.6
C02831;0;4;1956.99;1117.6775;0.16666411172259438;0.6988176815703303;0;0.6666666666666666;1;2;0.6666666666666666
C02832;0;6;1296.95;875.0433333333332;0.33333590346582365;0.3288129319480572;1;0.5;1;2;0.5
C02833;1;5;3550.19;622.994;0.7000019717254569;1.9930219894347418;1;4.0;20;2;0.2857142857142857
C02834;0;1;5539.45;653.47;0.9444529691575879;2.365295029398327;1;4.647058823529412;25;6;0.35294117647058826
C02835;0;4;2144.24;1671.0025;0.4999953363429468;1.1769704088745931;0;12.333333333333334;22;3;1.0
C02837;1;1;1992.7;635.97;0.30000000000000004;0.9395894040984147;0;0.6666666666666666;2;1;0.3333333333333333
C02838;1;1;1216.98;1583.06;0.9167118605071571;0.21822661511867275;2;2.1818181818181817;13;4;0.36363636363636365
C02839;1;2;1067.9;1800.1350000000002;0.8999999999999999;0.4839309019721579;1;5.222222222222222;23;5;0.5555555555555556
C02840;0;1;1366.32;552.85;0.9166666666666667;0.6579189398718177;1;2.090909090909091;17;4;0.36363636363636365
C02841;1;3;3416.13;1202.7333333333333;0.5833384560892003;2.610143720535762;2;16.571428571428573;25;7;1.0
C02842;0;1;3588.06;1196.27;0.8333333333333334;0.6243568170863487;0;0.0;0;0;0.0
C02843;1;1;3665.75;404.49;0.9000122757962218;0.9733543984493243;1;7.666666666666667;25;5;0.5555555555555556
C02844;1;1;2814.79;1315.51;0.29165941331324896;1.9039434523809522;3;5.0;21;3;0.42857142857142855
C02845;0;1;1588.66;270.58;0.30000755353568415;0.5359146401114564;0;0.3333333333333333;1;1;0.3333333333333333
C02846;0;0;772.71;0.0;0.2999961175602749;0.2855743751409005;2;10.0;15;3;1.0
C02847;0;1;1019.58;503.59;0.9166127228858941;0.2688333364094911;0;0.2727272727272727;2;2;0.18181818181818182
C02848;0;5;1298.47;434.82199999999995;0.8333654223817261;0.884257336066411;2;7.6;22;9;0.6
C02849;0;4;5831.13;1234.1625;0.916671382733707;0.9772182997685632;0;3.4545454545454546;22;3;0.2727272727272727
C02850;0;3;1840.78;1619.88;0.9166766262128011;1.174738508076096;2;0.09090909090909091;1;1;0.09090909090909091
C02851;0;4;930.73;636.78;0.8333243797879084;0.3401256381489752;0;4.0;20;1;0.2
C02852;0;3;904.66;770.54;0.8000353724051025;0.5175814996624444;0;2.0;15;2;0.25
C02853;0;2;3223.46;495.53;0.4166640814528488;0.8123598167347947;0;6.8;18;3;0.6
C02854;1;0;8198.71;0.0;0.9166722569770124;2.710111297322848;0;2.727272727272727;25;4;0.36363636363636365
C02855;0;1;995.23;741.78;0.9167127196728393;0.750092326708421;3;2.272727272727273;24;2;0.18181818181818182
C02856;0;2;646.76;3626.165;0.9167233595151215;0.2511611289746338;1;0.45454545454545453;2;3;0.2727272727272727
C02857;0;0;1863.41;0.0;0.4999865837362685;0.7300847856068204;0;5.166666666666667;26;5;0.4166666666666667
C02859;0;2;1974.27;1178.545;0.8333206704250179;0.8276577637850732;0;0.0;0;0;0.0
C02860;0;1;526.57;566.14;0.666578042805325;0.3149153758746487;1;2.5;18;4;0.3333333333333333
C02861;0;1;3034.64;453.97;0.8333278411936836;0.5120528075971665;0;7.6;24;3;0.6
C02862;0;0;3173.81;0.0;0.3888827623581752;0.7054274937599047;1;5.428571428571429;20;2;0.2857142857142857
C02863;0;1;2025.37;503.22;0.8333292188587764;0.6754002474347816;3;0.8;2;3;0.6
C02864;1;1;2176.99;2899.32;0.8333295054180313;0.6583692207195219;0;10.2;20;3;0.6
C02865;0;4;1694.31;710.485;0.9166504358706494;0.5793225832923027;2;5.818181818181818;26;6;0.5454545454545454
C02866;1;1;2757.51;880.48;0.8333242671830745;0.8296382098533284;1;0.4;2;1;0.2
C02867;0;2;380.0;709.835;0.9167631578947368;0.15439560216316364;1;0.36363636363636365;3;2;0.18181818181818182
