id_cliente;data_compra;valor;categoria
CLI01227;12/04/2025;261,64;Móveis
CLI01228;12/11/2024;1442,3;Cama/Mesa/Banho
CLI01228;08/06/2025;1002,78;Cama/Mesa/Banho
CLI01229;19/04/2023;1800,25;Móveis
CLI01229;18/02/2024;422,43;Eletro
CLI01229;28/04/2025;447,89;Eletro
CLI01230;21/05/2024;299,19;Cama/Mesa/Banho
CLI01230;27/10/2024;248,32;Informática
CLI01230;29/11/2024;1294,09;Informática
CLI01230;03/02/2025;1687,53;Cama/Mesa/Banho
CLI01230;13/05/2025;637,35;Móveis
CLI01230;17/10/2025;989,21;Eletro
CLI01234;26/11/2022;292,7;Eletro
CLI01234;18/01/2026;248,96;Informática
CLI01235;23/08/2023;912,46;Cama/Mesa/Banho
CLI01237;30/10/2024;517,02;Móveis
CLI01237;06/01/2026;384,51;Informática
CLI01238;08/09/2023;1955,35;Móveis
CLI01238;31/12/2023;2948,61;Eletro
CLI01238;10/02/2024;1888,19;Informática
CLI01238;10/04/2025;867,44;Informática
CLI01238;08/05/2025;644,75;Informática
CLI01239;03/02/2024;254,36;Móveis
CLI01240;16/02/2024;1920,51;Cama/Mesa/Banho
CLI01242;01/05/2023;187,54;Móveis
CLI01242;26/05/2023;676,85;Eletro
CLI01242;21/04/2024;722,41;Móveis
CLI01242;21/10/2024;1248,27;Móveis
CLI01242;15/10/2025;194,25;Informática
CLI01244;07/08/2023;2825,33;Eletro
CLI01244;27/08/2023;1052,83;Eletro
CLI01244;30/06/2024;768,73;Eletro
CLI01245;07/11/2024;1002,56;Eletro
CLI01245;22/03/2025;534,45;Cama/Mesa/Banho
CLI01245;19/07/2025;473,35;Cama/Mesa/Banho
CLI01251;13/12/2024;868,69;Informática
CLI01251;16/08/2025;881,27;Informática
CLI01253;26/03/2025;666,24;Informática
CLI01254;27/08/2023;1008,55;Cama/Mesa/Banho
CLI01254;09/12/2023;449,79;Cama/Mesa/Banho
CLI01254;29/09/2025;290,7;Cama/Mesa/Banho
CLI01254;09/03/2026;1126,1;Cama/Mesa/Banho
CLI01256;07/11/2023;1731,13;Móveis
CLI01257;12/12/2023;647,22;Móveis
CLI01260;25/08/2023;320,47;Móveis
CLI01260;23/05/2024;420,19;Informática
CLI01260;18/11/2024;778,97;Cama/Mesa/Banho
CLI01260;10/12/2025;362,43;Eletro
CLI01261;12/10/2023;373,59;Informática
CLI01261;06/11/2023;822,65;Cama/Mesa/Banho
CLI01261;02/08/2024;541,42;Cama/Mesa/Banho
CLI01261;26/10/2025;1200,54;Eletro
CLI01263;10/03/2026;1242,29;Eletro
CLI01265;05/02/2024;600,49;Móveis
CLI01265;17/10/2025;3151,42;Cama/Mesa/Banho
CLI01267;11/02/2023;401,73;Eletro
CLI01267;06/05/2023;1091,45;Cama/Mesa/Banho
CLI01267;02/10/2023;758,59;Móveis
CLI01267;27/09/2024;1682,85;Móveis
CLI01267;16/04/2025;503,68;Eletro
CLI01269;28/08/2024;752,0;Cama/Mesa/Banho
CLI01273;03/12/2023;331,49;Eletro
CLI01273;13/10/2024;861,77;Cama/Mesa/Banho
CLI01273;25/02/2026;195,67;Informática
CLI01274;22/04/2024;338,63;Eletro
CLI01274;05/06/2024;337,18;Informática
CLI01274;01/08/2024;1073,06;Eletro
CLI01274;30/08/2024;876,31;Informática
CLI01274;29/11/2024;1636,47;Móveis
CLI01274;20/12/2024;1216,95;Móveis
CLI01274;01/12/2025;321,58;Cama/Mesa/Banho
CLI01275;04/03/2024;148,36;Eletro
CLI01275;27/01/2025;370,73;Eletro
CLI01275;01/02/2025;582,75;Informática
CLI01275;27/02/2025;1332,53;Cama/Mesa/Banho
CLI01275;22/02/2026;1040,56;Eletro
CLI01276;04/02/2024;1299,18;Eletro
CLI01276;16/01/2025;1856,05;Cama/Mesa/Banho
CLI01276;11/09/2025;941,7;Informática
CLI01276;20/09/2025;1325,22;Móveis
CLI01277;06/01/2024;385,73;Cama/Mesa/Banho
CLI01277;21/03/2025;585,39;Cama/Mesa/Banho
CLI01278;16/12/2023;2270,15;Móveis
CLI01279;17/09/2022;359,21;Informática
CLI01279;18/12/2024;604,93;Informática
CLI01279;09/04/2025;535,62;Informática
CLI01280;29/08/2023;410,72;Eletro
CLI01281;09/02/2025;684,61;Cama/Mesa/Banho
CLI01281;05/04/2025;1242,11;Móveis
CLI01281;10/06/2025;690,76;Eletro
CLI01281;27/01/2026;868,14;Móveis
CLI01282;07/12/2023;659,77;Informática
CLI01282;01/01/2024;688,74;Móveis
CLI01286;08/10/2024;773,87;Cama/Mesa/Banho
CLI01286;25/02/2025;816,23;Cama/Mesa/Banho
CLI01287;14/12/2023;695,9;Cama/Mesa/Banho
CLI01288;09/11/2024;533,76;Cama/Mesa/Banho
CLI01289;21/09/2024;503,22;Cama/Mesa/Banho
CLI01292;10/01/2024;1735,85;Eletro
CLI01292;06/03/2024;288,97;Eletro
CLI01292;04/05/2024;625,93;Móveis
CLI01293;17/04/2025;959,11;Móveis
CLI01294;24/11/2023;591,44;Informática
CLI01294;06/10/2024;1492,62;Cama/Mesa/Banho
CLI01294;23/02/2026;385,14;Móveis
CLI01296;27/10/2025;271,39;Informática
CLI01297;25/03/2024;694,56;Móveis
CLI01298;28/08/2023;798,98;Cama/Mesa/Banho
CLI01298;14/10/2024;462,36;Móveis
CLI01300;25/03/2023;775,76;Móveis
CLI01300;05/10/2024;886,05;Cama/Mesa/Banho
CLI01300;03/01/2025;766,42;Móveis
CLI01301;31/07/2024;685,62;Informática
CLI01302;30/05/2023;366,27;Cama/Mesa/Banho
CLI01303;02/06/2023;328,9;Cama/Mesa/Banho
CLI01303;18/11/2023;1347,59;Móveis
CLI01303;13/04/2024;2523,72;Informática
CLI01303;04/09/2024;3366,25;Informática
CLI01303;08/11/2024;340,0;Cama/Mesa/Banho
CLI01303;10/05/2025;2582,58;Informática
CLI01303;29/05/2025;727,64;Móveis
CLI01303;25/06/2025;676,32;Informática
CLI01304;24/08/2023;1763,82;Eletro
CLI01304;07/09/2023;497,16;Informática
CLI01304;28/03/2024;978,28;Eletro
CLI01304;20/07/2024;1333,57;Eletro
CLI01304;02/11/2024;262,54;Eletro
CLI01304;06/12/2024;1219,32;Cama/Mesa/Banho
CLI01304;14/05/2025;1286,59;Informática
CLI01304;02/06/2025;816,47;Informática
CLI01304;27/11/2025;434,24;Cama/Mesa/Banho
CLI01304;02/01/2026;3305,56;Eletro
CLI01305;30/04/2024;423,64;Informática
CLI01305;13/12/2024;138,41;Cama/Mesa/Banho
CLI01305;06/07/2025;541,18;Eletro
CLI01306;17/04/2024;1177,38;Cama/Mesa/Banho
CLI01306;13/08/2025;628,14;Eletro
CLI01309;24/12/2023;454,52;Eletro
CLI01309;16/02/2026;515,39;Móveis
CLI01309;18/02/2026;529,5;Móveis
CLI01312;15/05/2024;1406,07;Cama/Mesa/Banho
CLI01312;29/08/2024;284,8;Cama/Mesa/Banho
CLI01314;11/03/2026;399,65;Eletro
CLI01315;08/07/2024;681,9;Móveis
CLI01315;11/10/2025;381,36;Móveis
CLI01318;13/10/2023;522,08;Eletro
CLI01318;06/03/2024;278,22;Informática
CLI01318;26/05/2025;862,38;Cama/Mesa/Banho
CLI01319;09/05/2024;363,35;Informática
CLI01319;25/07/2024;471,66;Móveis
CLI01319;05/10/2024;1242,17;Cama/Mesa/Banho
CLI01319;20/06/2025;574,88;Eletro
CLI01321;03/10/2025;726,08;Informática
CLI01325;30/03/2025;647,52;Móveis
CLI01326;26/08/2024;246,85;Eletro
CLI01327;15/06/2023;2140,69;Móveis
CLI01327;02/02/2026;331,13;Eletro
CLI01328;07/04/2024;609,72;Eletro
CLI01328;30/01/2025;352,0;Cama/Mesa/Banho
CLI01329;14/03/2026;561,17;Eletro
CLI01330;23/04/2024;333,18;Informática
CLI01331;04/10/2023;1886,31;Eletro
CLI01331;25/12/2025;1099,38;Eletro
CLI01332;06/11/2024;788,0;Eletro
CLI01333;25/12/2024;3447,03;Móveis
CLI01337;25/10/2024;690,88;Eletro
CLI01337;14/03/2026;779,8;Eletro
CLI01338;17/08/2023;1177,26;Eletro
CLI01338;21/05/2024;881,51;Eletro
CLI01338;03/11/2024;3650,86;Móveis
CLI01338;23/11/2025;352,47;Móveis
CLI01343;31/10/2024;1103,66;Móveis
CLI01343;24/12/2024;1217,76;Informática
CLI01345;11/09/2023;328,38;Cama/Mesa/Banho
CLI01347;01/11/2023;597,74;Informática
CLI01347;19/02/2025;860,49;Informática
CLI01349;23/05/2023;455,26;Cama/Mesa/Banho
CLI01349;21/11/2025;555,39;Informática
CLI01350;13/12/2023;382,33;Eletro
CLI01350;13/12/2023;867,11;Informática
CLI01350;05/05/2025;1064,46;Cama/Mesa/Banho
CLI01352;12/11/2023;1378,85;Cama/Mesa/Banho
CLI01352;15/08/2025;368,76;Móveis
CLI01352;16/11/2025;1766,93;Móveis
CLI01354;15/10/2023;1020,44;Cama/Mesa/Banho
CLI01354;19/01/2024;692,09;Cama/Mesa/Banho
CLI01354;07/12/2025;298,37;Eletro
CLI01355;31/10/2025;520,49;Móveis
CLI01357;05/06/2024;683,4;Informática
CLI01357;09/01/2025;627,74;Móveis
CLI01357;10/03/2026;339,74;Informática
CLI01358;03/03/2023;1204,32;Móveis
CLI01358;09/04/2023;1120,55;Cama/Mesa/Banho
CLI01358;14/05/2023;1512,64;Móveis
CLI01358;21/04/2024;638,83;Eletro
CLI01358;17/07/2024;568,07;Cama/Mesa/Banho
CLI01358;29/09/2024;342,67;Eletro
CLI01358;05/12/2024;942,38;Informática
CLI01358;21/02/2025;623,62;Móveis
CLI01359;26/04/2025;1827,08;Informática
CLI01360;19/11/2023;2158,32;Eletro
CLI01360;27/03/2025;867,2;Eletro
CLI01365;03/09/2023;700,05;Informática
CLI01365;07/09/2023;672,23;Eletro
CLI01365;26/08/2025;1121,87;Informática
CLI01368;23/12/2023;299,71;Móveis
CLI01370;27/03/2024;696,36;Eletro
CLI01373;24/11/2024;194,87;Eletro
CLI01373;17/09/2025;680,31;Informática
CLI01375;07/05/2024;363,02;Informática
CLI01375;06/03/2026;597,13;Informática
CLI01376;26/09/2023;430,55;Cama/Mesa/Banho
CLI01376;14/11/2024;315,23;Eletro
CLI01377;24/11/2023;648,31;Móveis
CLI01377;26/01/2026;166,19;Móveis
CLI01379;07/01/2023;1061,01;Móveis
CLI01379;13/10/2023;482,27;Eletro
CLI01379;28/02/2024;384,42;Informática
CLI01379;26/08/2024;1305,91;Móveis
CLI01379;26/02/2025;1975,08;Cama/Mesa/Banho
CLI01379;04/04/2025;1099,0;Informática
CLI01379;27/05/2025;117,47;Informática
CLI01380;03/10/2023;373,11;Móveis
CLI01381;16/11/2024;990,48;Móveis
CLI01381;16/11/2025;1645,73;Eletro
CLI01382;28/11/2022;447,18;Cama/Mesa/Banho
CLI01382;23/07/2023;713,46;Eletro
CLI01383;30/06/2023;337,72;Cama/Mesa/Banho
CLI01383;19/01/2024;962,34;Eletro
CLI01383;15/03/2024;534,77;Cama/Mesa/Banho
CLI01383;24/01/2025;448,49;Eletro
CLI01385;11/02/2024;1619,38;Móveis
CLI01385;01/04/2025;963,44;Eletro
CLI01385;19/07/2025;1610,08;Cama/Mesa/Banho
CLI01385;08/08/2025;708,92;Informática
CLI01385;03/10/2025;1304,38;Móveis
CLI01386;11/01/2023;1931,19;Cama/Mesa/Banho
CLI01386;29/07/2025;3676,9;Móveis
CLI01389;01/10/2023;1332,15;Eletro
CLI01389;01/12/2024;2508,74;Cama/Mesa/Banho
CLI01389;15/12/2025;126,08;Cama/Mesa/Banho
CLI01390;23/12/2023;339,74;Informática
CLI01390;01/02/2024;434,46;Cama/Mesa/Banho
CLI01390;22/10/2024;258,75;Informática
CLI01390;13/08/2025;507,71;Móveis
CLI01394;05/05/2024;3059,89;Informática
CLI01394;25/12/2024;477,41;Móveis
CLI01397;25/04/2025;715,86;Móveis
CLI01397;13/10/2025;981,4;Móveis
CLI01398;26/10/2024;410,64;Eletro
CLI01398;13/12/2024;4681,37;Móveis
CLI01398;30/03/2025;1069,1;Cama/Mesa/Banho
CLI01398;14/04/2025;1250,92;Eletro
CLI01398;06/01/2026;451,79;Cama/Mesa/Banho
CLI01400;16/02/2024;2000,12;Móveis
CLI01400;22/11/2024;951,64;Informática
CLI01400;13/05/2025;572,08;Informática
CLI01401;23/08/2023;531,44;Móveis
CLI01401;16/02/2026;435,62;Eletro
CLI01401;23/02/2026;981,87;Informática
CLI01402;31/03/2023;460,64;Informática
CLI01402;26/09/2023;544,79;Eletro
CLI01402;29/06/2025;1662,24;Móveis
CLI01405;23/09/2025;2346,92;Cama/Mesa/Banho
CLI01407;04/12/2025;231,32;Móveis
CLI01408;11/06/2024;169,4;Cama/Mesa/Banho
CLI01408;18/07/2024;671,56;Informática
CLI01410;22/04/2024;1644,16;Móveis
CLI01410;31/05/2024;1718,2;Eletro
CLI01410;15/09/2024;381,01;Eletro
CLI01410;07/03/2025;1608,5;Eletro
CLI01412;27/12/2023;1400,73;Cama/Mesa/Banho
CLI01413;23/05/2024;613,39;Cama/Mesa/Banho
CLI01413;31/12/2024;465,56;Móveis
CLI01414;31/03/2024;560,34;Cama/Mesa/Banho
CLI01416;30/04/2024;775,66;Eletro
CLI01419;10/11/2024;904,28;Cama/Mesa/Banho
CLI01419;25/05/2025;522,71;Cama/Mesa/Banho
CLI01419;02/09/2025;1690,49;Móveis
CLI01422;01/12/2023;1126,23;Cama/Mesa/Banho
CLI01422;22/03/2025;784,6;Móveis
CLI01423;27/01/2025;350,71;Móveis
CLI01423;21/09/2025;335,41;Móveis
CLI01423;07/10/2025;378,66;Eletro
CLI01425;30/10/2024;3055,64;Cama/Mesa/Banho
CLI01425;10/08/2025;600,83;Móveis
CLI01426;15/04/2024;384,33;Cama/Mesa/Banho
CLI01427;30/11/2024;3738,26;Eletro
CLI01427;16/01/2025;154,5;Informática
CLI01428;02/03/2026;636,26;Móveis
CLI01431;09/10/2023;341,22;Móveis
CLI01431;05/10/2024;897,84;Móveis
CLI01432;22/02/2024;2461,99;Informática
CLI01432;14/05/2024;859,98;Móveis
CLI01432;11/11/2024;2028,74;Informática
CLI01434;05/03/2026;860,5;Cama/Mesa/Banho
CLI01436;04/05/2025;2967,58;Informática
CLI01437;17/04/2024;556,81;Móveis
CLI01438;06/11/2023;380,7;Cama/Mesa/Banho
CLI01438;14/11/2023;824,15;Eletro
CLI01438;05/03/2025;349,67;Cama/Mesa/Banho
CLI01438;12/02/2026;213,53;Móveis
CLI01440;26/08/2023;320,11;Móveis
CLI01440;08/02/2024;574,82;Cama/Mesa/Banho
CLI01441;25/11/2025;1433,26;Informática
CLI01442;22/05/2024;589,41;Móveis
CLI01442;14/08/2025;207,87;Informática
CLI01442;07/09/2025;656,4;Cama/Mesa/Banho
CLI01443;07/03/2026;446,27;Móveis
CLI01444;07/11/2023;241,45;Informática
CLI01444;04/08/2024;1166,28;Eletro
CLI01446;20/07/2023;1400,39;Cama/Mesa/Banho
CLI01446;08/12/2023;189,07;Informática
CLI01446;10/02/2024;704,53;Informática
CLI01446;04/11/2024;2598,14;Móveis
CLI01446;05/07/2025;207,59;Móveis
CLI01449;27/09/2024;1423,28;Móveis
CLI01449;18/12/2025;782,49;Eletro
CLI01450;18/08/2024;293,58;Móveis
CLI01452;16/07/2024;191,42;Eletro
CLI01454;10/01/2024;755,62;Informática
CLI01454;09/02/2024;706,64;Informática
CLI01454;14/02/2024;560,89;Informática
CLI01454;27/08/2025;589,06;Móveis
CLI01458;15/07/2024;638,77;Eletro
CLI01458;26/10/2024;694,1;Cama/Mesa/Banho
CLI01458;21/09/2025;723,43;Móveis
CLI01461;04/11/2023;977,35;Informática
CLI01461;06/03/2026;1257,92;Cama/Mesa/Banho
CLI01462;23/09/2023;2259,36;Eletro
CLI01462;05/02/2024;1105,96;Eletro
CLI01462;29/08/2024;386,36;Eletro
CLI01462;09/01/2025;601,65;Eletro
CLI01462;07/02/2026;384,37;Móveis
CLI01465;15/10/2024;201,76;Eletro
CLI01466;25/11/2023;2667,96;Móveis
CLI01466;16/03/2024;5257,5;Eletro
CLI01466;14/05/2025;628,35;Eletro
CLI01466;28/10/2025;757,33;Informática
CLI01466;04/02/2026;159,01;Cama/Mesa/Banho
CLI01467;05/07/2024;374,89;Informática
CLI01470;24/12/2024;1360,04;Cama/Mesa/Banho
CLI01470;01/05/2025;205,91;Informática
CLI01470;17/02/2026;1109,64;Cama/Mesa/Banho
CLI01471;06/08/2025;311,1;Móveis
CLI01476;03/01/2025;599,96;Eletro
CLI01476;14/03/2025;878,24;Móveis
CLI01478;07/04/2024;310,05;Móveis
CLI01478;24/06/2024;991,8;Eletro
CLI01480;25/01/2023;2932,85;Móveis
CLI01481;10/12/2024;513,59;Móveis
CLI01481;12/05/2025;880,31;Móveis
CLI01481;21/09/2025;850,77;Eletro
CLI01482;17/11/2023;575,43;Móveis
CLI01482;15/06/2025;676,06;Informática
CLI01482;10/09/2025;555,82;Móveis
CLI01482;26/12/2025;2751,98;Eletro
CLI01484;23/04/2024;721,8;Cama/Mesa/Banho
CLI01484;14/06/2024;2105,93;Eletro
CLI01484;26/09/2024;575,46;Eletro
CLI01484;08/01/2025;1185,84;Cama/Mesa/Banho
CLI01484;18/11/2025;2965,26;Móveis
CLI01484;12/12/2025;910,11;Móveis
CLI01484;23/01/2026;839,68;Cama/Mesa/Banho
CLI01490;09/05/2025;1718,87;Móveis
CLI01490;21/10/2025;927,15;Cama/Mesa/Banho
CLI01490;27/02/2026;660,71;Cama/Mesa/Banho
CLI01492;20/09/2023;694,28;Cama/Mesa/Banho
CLI01492;26/11/2024;1666,93;Móveis
CLI01492;18/04/2025;568,19;Eletro
CLI01492;17/11/2025;508,28;Informática
CLI01492;13/02/2026;399,73;Eletro
CLI01493;26/02/2024;337,19;Informática
CLI01493;28/04/2024;1057,17;Eletro
CLI01493;13/09/2025;755,0;Eletro
CLI01496;09/09/2024;1133,99;Cama/Mesa/Banho
CLI01498;05/06/2023;603,99;Móveis
CLI01498;09/01/2024;1163,24;Eletro
CLI01498;22/10/2025;2419,87;Móveis
CLI01498;14/02/2026;522,11;Eletro
CLI01499;18/03/2025;1436,58;Eletro
CLI01499;23/04/2025;815,12;Informática
CLI01500;25/03/2023;1253,88;Cama/Mesa/Banho
CLI01500;29/06/2024;1098,78;Eletro
CLI01500;15/05/2025;646,73;Cama/Mesa/Banho
CLI01501;16/04/2025;302,47;Cama/Mesa/Banho
CLI01503;05/10/2023;715,65;Informática
CLI01503;29/04/2024;1319,94;Eletro
CLI01503;19/11/2025;1544,83;Móveis
CLI01503;19/02/2026;742,2;Informática
CLI01505;13/02/2026;322,44;Móveis
CLI01508;05/10/2023;1071,37;Móveis
CLI01512;12/06/2023;1442,23;Eletro
CLI01512;05/05/2024;1434,21;Eletro
CLI01512;16/09/2025;279,59;Informática
CLI01514;13/01/2024;4350,38;Eletro
CLI01514;15/03/2024;1642,9;Cama/Mesa/Banho
CLI01515;28/05/2025;478,61;Eletro
CLI01516;16/03/2023;1271,83;Móveis
CLI01516;20/04/2025;339,34;Informática
CLI01517;02/02/2024;412,07;Informática
CLI01517;17/03/2024;965,33;Eletro
CLI01517;25/11/2024;494,79;Móveis
CLI01518;14/02/2024;421,08;Eletro
CLI01518;08/05/2025;1282,04;Eletro
CLI01518;12/09/2025;231,59;Eletro
CLI01519;30/09/2024;431,19;Cama/Mesa/Banho
CLI01521;08/11/2023;330,72;Eletro
CLI01521;22/12/2023;1737,44;Móveis
CLI01521;07/01/2024;536,16;Eletro
CLI01521;18/02/2025;598,7;Cama/Mesa/Banho
CLI01521;18/12/2025;229,95;Informática
CLI01522;24/11/2023;239,76;Eletro
CLI01522;29/01/2024;194,13;Cama/Mesa/Banho
CLI01522;14/01/2025;576,05;Cama/Mesa/Banho
CLI01522;19/10/2025;391,76;Informática
CLI01523;12/10/2023;1120,55;Móveis
CLI01524;13/03/2024;333,95;Eletro
CLI01524;02/06/2024;127,95;Informática
CLI01525;17/08/2023;518,28;Informática
CLI01525;18/08/2023;403,03;Cama/Mesa/Banho
CLI01525;30/05/2025;3440,17;Cama/Mesa/Banho
CLI01531;24/12/2023;1153,49;Cama/Mesa/Banho
CLI01533;03/07/2023;713,12;Móveis
CLI01533;22/05/2025;328,23;Móveis
CLI01536;24/01/2024;1090,32;Eletro
CLI01536;26/02/2024;458,64;Eletro
CLI01536;05/06/2024;1624,12;Eletro
CLI01536;22/05/2025;2099,84;Móveis
CLI01539;24/03/2024;792,34;Informática
CLI01540;13/01/2024;666,58;Eletro
CLI01540;23/08/2024;1062,98;Cama/Mesa/Banho
CLI01543;19/11/2023;3215,06;Informática
CLI01543;12/04/2025;997,06;Informática
CLI01545;01/10/2024;959,94;Cama/Mesa/Banho
CLI01545;13/09/2025;1037,42;Informática
CLI01545;16/10/2025;274,2;Cama/Mesa/Banho
CLI01545;27/10/2025;246,6;Móveis
CLI01548;01/08/2024;865,88;Eletro
CLI01548;21/10/2024;187,93;Cama/Mesa/Banho
CLI01548;12/11/2024;737,14;Informática
CLI01548;23/02/2025;855,99;Cama/Mesa/Banho
CLI01549;10/02/2024;1259,65;Informática
CLI01549;08/05/2025;726,41;Móveis
CLI01550;10/09/2023;514,35;Cama/Mesa/Banho
CLI01552;30/08/2023;913,55;Cama/Mesa/Banho
CLI01552;25/09/2024;267,89;Eletro
CLI01552;26/03/2025;1007,09;Cama/Mesa/Banho
CLI01552;31/05/2025;325,74;Móveis
CLI01552;16/08/2025;600,7;Eletro
CLI01553;17/11/2023;653,46;Informática
CLI01553;02/01/2024;640,81;Móveis
CLI01553;31/01/2024;244,17;Informática
CLI01553;30/11/2025;572,49;Eletro
CLI01553;04/12/2025;1777,45;Móveis
CLI01554;11/03/2023;653,84;Eletro
CLI01554;04/10/2023;2630,18;Informática
CLI01554;14/12/2023;351,7;Cama/Mesa/Banho
CLI01554;14/07/2024;358,46;Eletro
CLI01554;26/08/2024;627,19;Móveis
CLI01554;14/05/2025;656,92;Móveis
CLI01554;17/05/2025;389,67;Cama/Mesa/Banho
CLI01554;20/11/2025;1385,37;Eletro
CLI01555;04/04/2024;385,2;Móveis
CLI01558;08/10/2023;480,19;Cama/Mesa/Banho
CLI01559;06/08/2023;759,54;Móveis
CLI01561;12/02/2024;744,04;Cama/Mesa/Banho
CLI01563;07/08/2023;530,4;Móveis
CLI01563;27/09/2024;1197,19;Cama/Mesa/Banho
CLI01563;13/09/2025;311,79;Informática
CLI01563;18/01/2026;2234,81;Móveis
CLI01564;01/08/2025;1174,28;Móveis
CLI01569;27/11/2023;218,41;Eletro
CLI01569;31/08/2025;2322,61;Móveis
CLI01571;10/10/2023;1780,95;Móveis
CLI01571;29/09/2024;309,69;Cama/Mesa/Banho
CLI01571;30/12/2024;2392,26;Móveis
CLI01571;13/05/2025;628,4;Móveis
CLI01571;01/02/2026;3017,25;Informática
CLI01572;10/01/2023;195,07;Cama/Mesa/Banho
CLI01572;16/10/2023;814,49;Móveis
CLI01572;29/10/2024;850,75;Móveis
CLI01573;16/11/2022;1038,06;Cama/Mesa/Banho
CLI01573;08/07/2023;528,87;Informática
CLI01573;26/04/2024;610,24;Informática
CLI01573;24/03/2025;369,95;Informática
CLI01574;11/08/2024;1266,12;Informática
CLI01574;12/08/2024;847,83;Cama/Mesa/Banho
CLI01574;06/04/2025;422,2;Cama/Mesa/Banho
CLI01574;22/04/2025;1212,8;Informática
CLI01575;05/05/2024;1159,6;Cama/Mesa/Banho
CLI01579;02/09/2022;470,08;Informática
CLI01580;24/01/2024;806,57;Informática
CLI01580;23/06/2024;942,41;Informática
CLI01580;10/12/2025;427,04;Móveis
CLI01581;13/04/2024;965,44;Cama/Mesa/Banho
CLI01581;30/01/2026;1154,78;Móveis
CLI01582;15/06/2024;2881,92;Informática
CLI01584;21/11/2023;514,16;Móveis
CLI01587;07/05/2024;711,6;Móveis
CLI01587;01/12/2025;1771,68;Cama/Mesa/Banho
CLI01591;12/01/2025;1768,53;Informática
CLI01593;01/02/2024;314,04;Informática
CLI01593;10/07/2024;513,23;Cama/Mesa/Banho
CLI01593;10/09/2024;619,86;Móveis
CLI01593;08/12/2024;524,98;Informática
CLI01594;01/02/2024;324,53;Informática
CLI01594;02/02/2024;591,91;Móveis
CLI01594;12/04/2024;650,18;Eletro
CLI01595;06/02/2024;823,16;Informática
CLI01595;06/03/2025;1325,29;Cama/Mesa/Banho
CLI01595;06/05/2025;761,7;Móveis
CLI01596;18/02/2023;525,4;Móveis
CLI01598;21/04/2024;149,28;Móveis
CLI01598;14/12/2024;461,11;Móveis
CLI01598;20/12/2024;307,08;Móveis
CLI01598;02/06/2025;295,73;Informática
CLI01598;30/09/2025;3082,87;Móveis
CLI01598;02/12/2025;2628,43;Móveis
CLI01599;07/08/2024;655,98;Informática
CLI01599;12/10/2025;437,03;Cama/Mesa/Banho
CLI01602;04/04/2024;199,49;Eletro
CLI01602;07/05/2024;835,95;Informática
CLI01603;11/10/2025;725,61;Informática
CLI01604;18/08/2023;446,48;Cama/Mesa/Banho
CLI01604;23/12/2023;1174,48;Móveis
CLI01604;16/05/2025;1319,78;Móveis
CLI01605;26/11/2023;2148,93;Cama/Mesa/Banho
CLI01605;29/01/2024;520,56;Cama/Mesa/Banho
CLI01605;30/09/2024;562,81;Informática
CLI01605;05/05/2025;1269,82;Eletro
CLI01607;22/10/2023;521,67;Eletro
CLI01607;18/12/2025;1270,41;Móveis
CLI01608;21/07/2025;653,84;Eletro
CLI01610;16/07/2024;382,9;Cama/Mesa/Banho
CLI01610;04/09/2024;487,22;Eletro
CLI01610;23/11/2025;793,48;Eletro
CLI01610;27/11/2025;1301,32;Eletro
CLI01611;26/09/2023;146,02;Eletro
CLI01611;02/11/2023;694,77;Cama/Mesa/Banho
CLI01611;13/02/2024;330,11;Eletro
CLI01611;06/04/2025;815,95;Informática
CLI01611;19/01/2026;695,32;Móveis
CLI01611;15/03/2026;349,52;Eletro
CLI01613;06/09/2023;348,21;Eletro
CLI01613;23/10/2023;200,53;Eletro
CLI01613;13/11/2023;410,93;Informática
CLI01613;20/12/2025;996,13;Eletro
CLI01614;03/10/2023;529,23;Informática
CLI01614;09/04/2025;178,24;Eletro
CLI01614;13/05/2025;394,68;Eletro
CLI01616;21/09/2023;2295,63;Cama/Mesa/Banho
CLI01616;07/06/2025;822,69;Informática
CLI01619;21/02/2026;800,89;Cama/Mesa/Banho
CLI01620;29/02/2024;543,82;Cama/Mesa/Banho
CLI01620;29/08/2024;2761,74;Informática
CLI01620;08/11/2025;745,13;Cama/Mesa/Banho
CLI01621;15/11/2023;184,84;Cama/Mesa/Banho
CLI01622;22/09/2023;424,71;Informática
CLI01622;20/04/2025;2362,37;Eletro
CLI01623;31/12/2023;145,84;Móveis
CLI01626;05/07/2025;740,3;Móveis
CLI01627;14/02/2025;1265,13;Cama/Mesa/Banho
CLI01627;08/06/2025;1032,67;Informática
CLI01627;28/10/2025;319,01;Cama/Mesa/Banho
CLI01629;25/03/2024;454,92;Cama/Mesa/Banho
CLI01629;26/03/2024;1065,83;Eletro
CLI01629;10/03/2026;712,07;Móveis
CLI01633;28/05/2024;1947,97;Móveis
CLI01633;24/08/2024;698,89;Informática
CLI01633;16/11/2024;987,18;Móveis
CLI01633;24/01/2025;179,35;Cama/Mesa/Banho
CLI01634;28/11/2024;1575,36;Eletro
CLI01634;19/02/2025;418,77;Eletro
CLI01634;08/03/2025;557,42;Informática
CLI01634;19/05/2025;838,18;Móveis
CLI01637;30/07/2024;974,46;Móveis
CLI01637;02/04/2025;953,52;Móveis
CLI01638;26/12/2023;598,87;Eletro
CLI01638;22/01/2024;1669,49;Cama/Mesa/Banho
CLI01638;23/07/2024;3627,15;Informática
