id_contrato;data_consulta;score;motivo_consulta
C02538;26/07/2025;706;Aprovacao de crediario
C02538;19/02/2026;200;Revisao de carteira
C02539;17/10/2024;626;Aprovacao de crediario
C02539;26/10/2025;268;Revisao de carteira
C02540;18/02/2025;762;Aprovacao de crediario
C02541;28/11/2024;690;Aprovacao de crediario
C02541;01/07/2025;264;Revisao de carteira
C02542;21/10/2025;571;Aprovacao de crediario
C02542;27/02/2026;270;Revisao de carteira
C02543;06/11/2024;642;Aprovacao de crediario
C02543;13/06/2025;659;Revisao de carteira
C02544;16/01/2025;946;Aprovacao de crediario
C02546;02/02/2025;794;Aprovacao de crediario
C02547;07/08/2024;720;Aprovacao de crediario
C02548;14/07/2024;562;Aprovacao de crediario
C02549;22/02/2025;694;Aprovacao de crediario
C02550;25/10/2025;537;Aprovacao de crediario
C02550;10/02/2026;285;Revisao de carteira
C02551;13/06/2024;702;Aprovacao de crediario
C02552;30/11/2024;646;Aprovacao de crediario
C02553;11/04/2025;507;Aprovacao de crediario
C02554;26/12/2024;643;Aprovacao de crediario
C02554;07/08/2025;282;Revisao de carteira
C02555;12/06/2025;535;Aprovacao de crediario
C02556;16/08/2025;727;Aprovacao de crediario
C02556;14/03/2026;729;Revisao de carteira
C02557;29/10/2024;690;Aprovacao de crediario
C02557;02/10/2025;836;Revisao de carteira
C02558;29/10/2024;811;Aprovacao de crediario
C02558;02/03/2026;716;Revisao de carteira
C02559;13/11/2025;646;Aprovacao de crediario
C02559;01/03/2026;312;Revisao de carteira
C02561;12/05/2025;536;Aprovacao de crediario
C02561;05/03/2026;836;Revisao de carteira
C02562;14/08/2025;659;Aprovacao de crediario
C02563;20/05/2025;652;Aprovacao de crediario
C02563;07/02/2026;755;Revisao de carteira
C02564;22/06/2025;693;Aprovacao de crediario
C02564;12/03/2026;741;Revisao de carteira
C02565;13/07/2025;666;Aprovacao de crediario
C02566;08/02/2025;772;Aprovacao de crediario
C02567;24/10/2025;828;Aprovacao de crediario
C02567;23/02/2026;171;Revisao de carteira
C02568;07/10/2025;696;Aprovacao de crediario
C02569;12/05/2025;756;Aprovacao de crediario
C02570;16/07/2025;696;Aprovacao de crediario
C02570;11/03/2026;828;Revisao de carteira
C02571;29/05/2025;519;Aprovacao de crediario
C02572;03/12/2024;621;Aprovacao de crediario
C02573;17/06/2024;583;Aprovacao de crediario
C02573;12/01/2026;289;Revisao de carteira
C02574;24/06/2024;662;Aprovacao de crediario
C02575;15/04/2025;928;Aprovacao de crediario
C02577;03/03/2025;845;Aprovacao de crediario
C02578;08/09/2024;657;Aprovacao de crediario
C02578;17/10/2025;192;Revisao de carteira
C02579;29/06/2024;649;Aprovacao de crediario
C02580;26/02/2025;544;Aprovacao de crediario
C02581;27/12/2024;811;Aprovacao de crediario
C02581;03/02/2026;775;Revisao de carteira
C02582;19/05/2025;730;Aprovacao de crediario
C02583;15/11/2024;790;Aprovacao de crediario
C02583;23/11/2025;842;Revisao de carteira
C02584;27/07/2025;751;Aprovacao de crediario
C02584;03/02/2026;734;Revisao de carteira
C02585;07/08/2024;643;Aprovacao de crediario
C02585;27/08/2025;289;Revisao de carteira
C02586;25/09/2025;760;Aprovacao de crediario
C02587;21/07/2025;741;Aprovacao de crediario
C02587;17/02/2026;130;Revisao de carteira
C02588;22/08/2025;573;Aprovacao de crediario
C02589;02/11/2025;698;Aprovacao de crediario
C02590;01/11/2025;682;Aprovacao de crediario
C02591;10/02/2025;714;Aprovacao de crediario
C02591;19/02/2026;288;Revisao de carteira
C02592;15/06/2025;776;Aprovacao de crediario
C02593;24/10/2024;654;Aprovacao de crediario
C02593;10/03/2026;649;Revisao de carteira
C02594;21/09/2024;621;Aprovacao de crediario
C02594;17/04/2025;780;Revisao de carteira
C02595;10/11/2025;581;Aprovacao de crediario
C02595;10/03/2026;841;Revisao de carteira
C02596;12/04/2025;683;Aprovacao de crediario
C02597;02/07/2024;611;Aprovacao de crediario
C02597;04/02/2025;321;Revisao de carteira
C02598;11/12/2024;635;Aprovacao de crediario
C02598;19/11/2025;247;Revisao de carteira
C02599;31/07/2025;583;Aprovacao de crediario
C02600;18/02/2025;645;Aprovacao de crediario
C02601;23/06/2025;540;Aprovacao de crediario
C02601;29/01/2026;272;Revisao de carteira
C02602;13/07/2025;663;Aprovacao de crediario
C02603;07/05/2025;655;Aprovacao de crediario
C02604;19/03/2025;615;Aprovacao de crediario
C02604;05/02/2026;274;Revisao de carteira
C02605;28/10/2025;898;Aprovacao de crediario
C02605;13/02/2026;196;Revisao de carteira
C02606;28/05/2025;756;Aprovacao de crediario
C02606;25/02/2026;239;Revisao de carteira
C02607;18/03/2025;516;Aprovacao de crediario
C02607;27/10/2025;773;Revisao de carteira
C02608;22/06/2025;650;Aprovacao de crediario
C02608;27/02/2026;259;Revisao de carteira
C02609;03/11/2024;707;Aprovacao de crediario
C02610;11/02/2025;542;Aprovacao de crediario
C02610;01/09/2025;320;Revisao de carteira
C02611;07/04/2025;603;Aprovacao de crediario
C02611;14/03/2026;808;Revisao de carteira
C02612;16/03/2025;586;Aprovacao de crediario
C02612;12/03/2026;359;Revisao de carteira
C02613;26/10/2024;454;Aprovacao de crediario
C02613;28/11/2025;313;Revisao de carteira
C02614;12/08/2024;680;Aprovacao de crediario
C02615;04/06/2025;734;Aprovacao de crediario
C02615;13/12/2025;246;Revisao de carteira
C02616;09/12/2024;617;Aprovacao de crediario
C02616;09/01/2026;304;Revisao de carteira
C02617;03/04/2025;708;Aprovacao de crediario
C02617;24/02/2026;760;Revisao de carteira
C02618;21/07/2024;646;Aprovacao de crediario
C02619;21/07/2025;555;Aprovacao de crediario
C02619;02/03/2026;413;Revisao de carteira
C02620;01/11/2024;690;Aprovacao de crediario
C02620;06/03/2026;232;Revisao de carteira
C02621;13/09/2025;676;Aprovacao de crediario
C02622;23/02/2025;696;Aprovacao de crediario
C02622;04/01/2026;344;Revisao de carteira
C02623;17/08/2025;687;Aprovacao de crediario
C02624;28/09/2024;682;Aprovacao de crediario
C02624;15/04/2025;271;Revisao de carteira
C02625;08/12/2024;642;Aprovacao de crediario
C02625;13/02/2026;226;Revisao de carteira
C02626;01/11/2025;666;Aprovacao de crediario
C02627;09/08/2025;890;Aprovacao de crediario
C02628;17/08/2025;510;Aprovacao de crediario
C02628;20/02/2026;406;Revisao de carteira
C02629;27/10/2024;728;Aprovacao de crediario
C02630;22/08/2024;668;Aprovacao de crediario
C02631;29/04/2025;666;Aprovacao de crediario
C02632;02/07/2025;816;Aprovacao de crediario
C02633;21/07/2024;202;Aprovacao de crediario
C02633;17/02/2025;184;Revisao de carteira
C02634;03/10/2024;646;Aprovacao de crediario
C02634;14/08/2025;811;Revisao de carteira
C02636;30/10/2024;653;Aprovacao de crediario
C02638;14/01/2025;686;Aprovacao de crediario
C02640;15/04/2025;857;Aprovacao de crediario
C02641;05/01/2025;784;Aprovacao de crediario
C02643;24/10/2024;727;Aprovacao de crediario
C02644;16/09/2025;653;Aprovacao de crediario
C02647;15/02/2025;610;Aprovacao de crediario
C02647;28/02/2026;328;Revisao de carteira
C02648;13/08/2025;679;Aprovacao de crediario
C02649;16/08/2025;615;Aprovacao de crediario
C02649;15/02/2026;297;Revisao de carteira
C02650;17/04/2025;854;Aprovacao de crediario
C02650;14/02/2026;634;Revisao de carteira
C02651;09/08/2025;847;Aprovacao de crediario
C02652;03/07/2025;791;Aprovacao de crediario
C02654;26/08/2024;798;Aprovacao de crediario
C02654;14/02/2026;783;Revisao de carteira
C02655;05/04/2025;509;Aprovacao de crediario
C02655;04/03/2026;169;Revisao de carteira
C02656;13/01/2025;773;Aprovacao de crediario
C02657;30/07/2025;552;Aprovacao de crediario
C02658;10/08/2025;528;Aprovacao de crediario
C02659;08/03/2025;624;Aprovacao de crediario
C02659;07/03/2026;223;Revisao de carteira
C02660;27/10/2025;682;Aprovacao de crediario
C02661;23/08/2024;669;Aprovacao de crediario
C02663;27/02/2025;798;Aprovacao de crediario
C02664;26/07/2025;699;Aprovacao de crediario
C02665;19/06/2025;701;Aprovacao de crediario
C02665;27/02/2026;228;Revisao de carteira
C02666;21/06/2024;614;Aprovacao de crediario
C02667;10/10/2024;594;Aprovacao de crediario
C02668;12/08/2025;694;Aprovacao de crediario
C02669;09/03/2025;881;Aprovacao de crediario
C02671;22/10/2024;721;Aprovacao de crediario
C02672;15/06/2025;497;Aprovacao de crediario
C02672;28/12/2025;374;Revisao de carteira
C02673;08/08/2024;783;Aprovacao de crediario
C02673;19/09/2025;728;Revisao de carteira
C02674;05/05/2025;929;Aprovacao de crediario
C02675;30/10/2024;641;Aprovacao de crediario
C02675;10/05/2025;286;Revisao de carteira
C02676;03/05/2025;677;Aprovacao de crediario
C02677;14/04/2025;619;Aprovacao de crediario
C02678;17/05/2025;586;Aprovacao de crediario
C02680;23/06/2024;740;Aprovacao de crediario
C02681;02/05/2025;563;Aprovacao de crediario
C02682;22/08/2025;748;Aprovacao de crediario
C02683;30/10/2024;761;Aprovacao de crediario
C02683;14/02/2026;210;Revisao de carteira
C02684;20/09/2025;733;Aprovacao de crediario
C02684;04/02/2026;318;Revisao de carteira
C02685;01/08/2025;708;Aprovacao de crediario
C02685;22/02/2026;257;Revisao de carteira
C02686;12/08/2024;708;Aprovacao de crediario
C02687;31/05/2025;782;Aprovacao de crediario
C02688;12/03/2025;739;Aprovacao de crediario
C02689;19/09/2025;787;Aprovacao de crediario
C02689;27/02/2026;795;Revisao de carteira
C02690;07/10/2025;509;Aprovacao de crediario
C02691;13/02/2025;799;Aprovacao de crediario
C02693;16/07/2025;679;Aprovacao de crediario
C02695;03/12/2024;684;Aprovacao de crediario
C02695;08/12/2025;852;Revisao de carteira
C02696;16/05/2025;779;Aprovacao de crediario
C02696;03/03/2026;332;Revisao de carteira
C02697;24/12/2024;713;Aprovacao de crediario
C02697;08/02/2026;833;Revisao de carteira
C02698;08/08/2025;742;Aprovacao de crediario
C02699;25/12/2024;552;Aprovacao de crediario
C02699;27/01/2026;278;Revisao de carteira
C02700;08/04/2025;687;Aprovacao de crediario
C02700;23/02/2026;782;Revisao de carteira
C02701;27/08/2025;624;Aprovacao de crediario
C02702;29/05/2025;795;Aprovacao de crediario
C02702;12/03/2026;764;Revisao de carteira
C02703;17/11/2024;568;Aprovacao de crediario
C02704;19/09/2024;687;Aprovacao de crediario
C02704;28/09/2025;112;Revisao de carteira
C02705;07/01/2025;645;Aprovacao de crediario
C02706;05/08/2024;728;Aprovacao de crediario
C02707;07/10/2025;766;Aprovacao de crediario
C02708;17/06/2024;799;Aprovacao de crediario
C02708;24/07/2025;686;Revisao de carteira
C02709;22/12/2024;637;Aprovacao de crediario
C02709;16/01/2026;284;Revisao de carteira
C02711;30/03/2025;634;Aprovacao de crediario
C02711;25/02/2026;239;Revisao de carteira
C02713;28/09/2025;601;Aprovacao de crediario
C02713;04/03/2026;294;Revisao de carteira
C02714;19/10/2024;743;Aprovacao de crediario
C02715;08/09/2024;682;Aprovacao de crediario
C02715;22/09/2025;266;Revisao de carteira
C02716;28/07/2025;713;Aprovacao de crediario
C02717;17/09/2024;742;Aprovacao de crediario
C02717;28/04/2025;239;Revisao de carteira
C02718;11/04/2025;670;Aprovacao de crediario
C02718;09/03/2026;245;Revisao de carteira
C02719;20/04/2025;585;Aprovacao de crediario
C02719;04/02/2026;307;Revisao de carteira
C02720;24/08/2024;562;Aprovacao de crediario
C02721;12/09/2024;726;Aprovacao de crediario
C02722;07/02/2025;725;Aprovacao de crediario
C02723;20/02/2025;708;Aprovacao de crediario
C02723;17/02/2026;254;Revisao de carteira
C02724;20/09/2024;677;Aprovacao de crediario
C02725;24/12/2024;809;Aprovacao de crediario
C02726;03/11/2024;453;Aprovacao de crediario
C02726;14/02/2026;306;Revisao de carteira
C02727;02/04/2025;578;Aprovacao de crediario
C02727;12/03/2026;368;Revisao de carteira
C02728;15/11/2025;666;Aprovacao de crediario
C02729;27/01/2025;476;Aprovacao de crediario
C02729;07/08/2025;197;Revisao de carteira
C02730;27/07/2024;1000;Aprovacao de crediario
C02732;04/10/2024;515;Aprovacao de crediario
C02732;20/02/2026;266;Revisao de carteira
C02733;28/05/2025;796;Aprovacao de crediario
C02734;23/07/2025;651;Aprovacao de crediario
C02735;26/08/2024;761;Aprovacao de crediario
C02736;27/10/2025;659;Aprovacao de crediario
C02736;19/02/2026;333;Revisao de carteira
C02737;11/10/2025;646;Aprovacao de crediario
C02738;15/10/2024;630;Aprovacao de crediario
C02738;04/05/2025;332;Revisao de carteira
C02739;27/11/2024;623;Aprovacao de crediario
C02740;16/07/2025;627;Aprovacao de crediario
C02741;04/10/2024;677;Aprovacao de crediario
C02741;20/04/2025;783;Revisao de carteira
C02742;02/07/2024;788;Aprovacao de crediario
C02743;29/06/2024;668;Aprovacao de crediario
C02743;28/01/2025;315;Revisao de carteira
C02744;03/08/2024;744;Aprovacao de crediario
C02745;27/10/2025;609;Aprovacao de crediario
C02745;11/02/2026;768;Revisao de carteira
C02746;19/06/2025;785;Aprovacao de crediario
C02746;25/01/2026;701;Revisao de carteira
C02747;31/05/2025;692;Aprovacao de crediario
C02748;24/08/2025;768;Aprovacao de crediario
C02749;25/10/2025;910;Aprovacao de crediario
C02750;12/03/2025;533;Aprovacao de crediario
C02750;13/10/2025;236;Revisao de carteira
C02751;01/02/2025;690;Aprovacao de crediario
C02751;17/01/2026;765;Revisao de carteira
C02752;30/11/2024;697;Aprovacao de crediario
C02753;22/12/2024;616;Aprovacao de crediario
C02754;19/04/2025;428;Aprovacao de crediario
C02754;15/02/2026;237;Revisao de carteira
C02755;07/11/2024;663;Aprovacao de crediario
C02755;11/02/2026;222;Revisao de carteira
C02756;02/08/2024;822;Aprovacao de crediario
C02757;29/09/2024;743;Aprovacao de crediario
C02757;09/03/2026;378;Revisao de carteira
C02758;29/06/2025;581;Aprovacao de crediario
C02758;19/02/2026;320;Revisao de carteira
C02760;12/02/2025;483;Aprovacao de crediario
C02760;03/03/2026;238;Revisao de carteira
C02761;24/07/2024;573;Aprovacao de crediario
C02762;15/07/2025;733;Aprovacao de crediario
C02763;07/12/2024;693;Aprovacao de crediario
C02765;26/08/2025;700;Aprovacao de crediario
C02765;28/02/2026;217;Revisao de carteira
C02766;18/09/2025;952;Aprovacao de crediario
C02767;03/01/2025;546;Aprovacao de crediario
C02767;19/12/2025;839;Revisao de carteira
C02768;27/10/2025;373;Aprovacao de crediario
C02768;17/02/2026;294;Revisao de carteira
C02769;08/04/2025;694;Aprovacao de crediario
C02769;22/10/2025;310;Revisao de carteira
C02771;10/10/2025;730;Aprovacao de crediario
C02772;13/03/2025;615;Aprovacao de crediario
C02772;11/03/2026;378;Revisao de carteira
C02774;20/02/2025;706;Aprovacao de crediario
C02775;25/05/2025;638;Aprovacao de crediario
C02775;25/02/2026;215;Revisao de carteira
C02776;18/05/2025;852;Aprovacao de crediario
C02777;04/12/2024;632;Aprovacao de crediario
C02777;11/01/2026;278;Revisao de carteira
C02778;23/10/2025;882;Aprovacao de crediario
C02779;29/04/2025;608;Aprovacao de crediario
C02780;11/02/2025;602;Aprovacao de crediario
C02781;30/08/2024;563;Aprovacao de crediario
C02781;02/10/2025;822;Revisao de carteira
C02782;28/12/2024;761;Aprovacao de crediario
C02783;07/10/2025;656;Aprovacao de crediario
C02783;15/02/2026;207;Revisao de carteira
C02784;04/12/2024;522;Aprovacao de crediario
C02784;23/01/2026;618;Revisao de carteira
C02785;08/10/2025;646;Aprovacao de crediario
C02786;02/10/2025;573;Aprovacao de crediario
C02787;26/12/2024;586;Aprovacao de crediario
C02787;23/01/2026;118;Revisao de carteira
C02788;22/12/2024;686;Aprovacao de crediario
C02788;19/01/2026;275;Revisao de carteira
C02789;10/11/2025;615;Aprovacao de crediario
C02789;26/02/2026;210;Revisao de carteira
C02791;07/08/2025;858;Aprovacao de crediario
C02792;23/12/2024;524;Aprovacao de crediario
C02793;26/02/2025;673;Aprovacao de crediario
C02793;09/03/2026;718;Revisao de carteira
C02795;07/11/2024;706;Aprovacao de crediario
C02795;29/05/2025;243;Revisao de carteira
C02796;12/04/2025;585;Aprovacao de crediario
C02797;08/11/2024;529;Aprovacao de crediario
C02797;22/11/2025;231;Revisao de carteira
C02798;30/11/2024;707;Aprovacao de crediario
C02798;19/02/2026;278;Revisao de carteira
C02799;18/08/2024;707;Aprovacao de crediario
C02802;24/01/2025;591;Aprovacao de crediario
C02802;09/02/2026;414;Revisao de carteira
C02803;05/11/2025;632;Aprovacao de crediario
C02804;16/01/2025;678;Aprovacao de crediario
C02805;09/10/2025;821;Aprovacao de crediario
C02806;23/09/2024;652;Aprovacao de crediario
C02806;20/08/2025;191;Revisao de carteira
C02807;02/07/2025;386;Aprovacao de crediario
C02807;17/02/2026;288;Revisao de carteira
C02808;03/02/2025;768;Aprovacao de crediario
C02808;05/09/2025;745;Revisao de carteira
C02809;07/02/2025;660;Aprovacao de crediario
C02809;13/03/2026;191;Revisao de carteira
C02810;11/10/2024;725;Aprovacao de crediario
C02810;03/11/2025;727;Revisao de carteira
C02811;12/05/2025;687;Aprovacao de crediario
C02812;23/08/2025;773;Aprovacao de crediario
C02813;24/09/2025;702;Aprovacao de crediario
C02813;24/02/2026;684;Revisao de carteira
C02815;23/08/2025;658;Aprovacao de crediario
C02816;10/07/2024;794;Aprovacao de crediario
C02817;09/04/2025;580;Aprovacao de crediario
C02818;16/10/2024;798;Aprovacao de crediario
C02820;27/05/2025;866;Aprovacao de crediario
C02821;06/04/2025;733;Aprovacao de crediario
C02822;21/01/2025;629;Aprovacao de crediario
C02822;02/12/2025;674;Revisao de carteira
C02824;14/07/2024;697;Aprovacao de crediario
C02825;26/10/2025;666;Aprovacao de crediario
C02826;04/09/2025;758;Aprovacao de crediario
C02827;14/10/2025;635;Aprovacao de crediario
C02828;10/11/2025;580;Aprovacao de crediario
C02830;21/07/2025;871;Aprovacao de crediario
C02830;30/01/2026;254;Revisao de carteira
C02831;06/10/2025;750;Aprovacao de crediario
C02832;08/09/2025;939;Aprovacao de crediario
C02833;26/05/2025;596;Aprovacao de crediario
C02833;25/02/2026;270;Revisao de carteira
C02834;18/06/2024;538;Aprovacao de crediario
C02834;06/02/2026;731;Revisao de carteira
C02835;09/09/2025;587;Aprovacao de crediario
C02835;02/03/2026;644;Revisao de carteira
C02837;04/10/2025;451;Aprovacao de crediario
C02837;22/02/2026;257;Revisao de carteira
C02838;25/10/2024;675;Aprovacao de crediario
C02839;02/08/2024;732;Aprovacao de crediario
C02839;09/06/2025;313;Revisao de carteira
C02840;08/11/2024;585;Aprovacao de crediario
C02840;08/12/2025;694;Revisao de carteira
C02841;02/06/2025;445;Aprovacao de crediario
C02841;19/02/2026;320;Revisao de carteira
C02842;04/06/2025;731;Aprovacao de crediario
C02843;01/04/2025;629;Aprovacao de crediario
C02843;10/03/2026;264;Revisao de carteira
C02844;05/06/2025;484;Aprovacao de crediario
C02844;26/02/2026;285;Revisao de carteira
C02845;06/10/2025;763;Aprovacao de crediario
C02846;28/09/2025;669;Aprovacao de crediario
C02847;07/11/2024;790;Aprovacao de crediario
C02848;12/10/2024;629;Aprovacao de crediario
C02849;07/12/2024;668;Aprovacao de crediario
C02850;10/08/2024;671;Aprovacao de crediario
C02851;17/09/2024;742;Aprovacao de crediario
C02852;21/04/2025;772;Aprovacao de crediario
C02853;29/07/2025;557;Aprovacao de crediario
C02854;04/12/2024;695;Aprovacao de crediario
C02854;30/12/2025;284;Revisao de carteira
C02855;08/11/2024;742;Aprovacao de crediario
C02856;02/09/2024;717;Aprovacao de crediario
C02857;12/01/2025;676;Aprovacao de crediario
C02859;17/03/2025;692;Aprovacao de crediario
C02860;29/12/2024;658;Aprovacao de crediario
C02861;21/07/2025;652;Aprovacao de crediario
C02861;06/03/2026;754;Revisao de carteira
C02862;23/05/2025;856;Aprovacao de crediario
C02863;20/02/2025;603;Aprovacao de crediario
C02864;31/10/2024;539;Aprovacao de crediario
C02864;21/05/2025;259;Revisao de carteira
C02865;14/08/2024;645;Aprovacao de crediario
C02866;10/10/2024;547;Aprovacao de crediario
C02866;21/04/2025;159;Revisao de carteira
C02867;06/02/2025;679;Aprovacao de crediario
C02868;27/05/2025;498;Aprovacao de crediario
C02868;03/03/2026;251;Revisao de carteira
C02869;27/09/2025;580;Aprovacao de crediario
C02869;07/02/2026;276;Revisao de carteira
C02870;12/08/2024;777;Aprovacao de crediario
C02870;21/09/2025;225;Revisao de carteira
C02871;10/10/2025;724;Aprovacao de crediario
C02872;15/10/2025;890;Aprovacao de crediario
C02874;28/07/2024;697;Aprovacao de crediario
C02874;12/06/2025;283;Revisao de carteira
C02875;12/09/2024;713;Aprovacao de crediario
C02876;03/09/2025;609;Aprovacao de crediario
C02876;23/02/2026;204;Revisao de carteira
C02877;21/09/2025;773;Aprovacao de crediario
C02879;14/07/2025;824;Aprovacao de crediario
C02880;14/02/2025;599;Aprovacao de crediario
C02880;29/09/2025;239;Revisao de carteira
C02882;20/08/2025;476;Aprovacao de crediario
C02882;02/02/2026;339;Revisao de carteira
C02883;18/11/2024;922;Aprovacao de crediario
C02884;07/11/2025;659;Aprovacao de crediario
C02885;21/07/2025;697;Aprovacao de crediario
C02885;11/02/2026;169;Revisao de carteira
C02886;23/09/2025;582;Aprovacao de crediario
C02886;09/02/2026;345;Revisao de carteira
C02887;05/10/2024;752;Aprovacao de crediario
C02888;09/07/2024;777;Aprovacao de crediario
C02889;12/09/2025;652;Aprovacao de crediario
C02891;25/10/2025;814;Aprovacao de crediario
C02891;04/03/2026;794;Revisao de carteira
C02892;07/11/2024;833;Aprovacao de crediario
C02893;03/09/2025;799;Aprovacao de crediario
C02895;11/09/2025;638;Aprovacao de crediario
C02895;20/02/2026;291;Revisao de carteira
C02896;15/09/2024;624;Aprovacao de crediario
C02896;20/02/2026;271;Revisao de carteira
C02897;18/02/2025;696;Aprovacao de crediario
C02897;17/02/2026;751;Revisao de carteira
C02898;20/03/2025;619;Aprovacao de crediario
C02899;12/01/2025;834;Aprovacao de crediario
C02899;09/03/2026;233;Revisao de carteira
C02900;14/08/2025;703;Aprovacao de crediario
C02901;27/10/2025;537;Aprovacao de crediario
C02901;19/02/2026;264;Revisao de carteira
C02902;20/09/2024;534;Aprovacao de crediario
C02902;10/11/2025;785;Revisao de carteira
C02903;19/08/2024;567;Aprovacao de crediario
C02903;08/08/2025;638;Revisao de carteira
C02904;17/09/2025;561;Aprovacao de crediario
C02904;29/01/2026;237;Revisao de carteira
C02905;07/06/2025;721;Aprovacao de crediario
C02906;11/11/2024;538;Aprovacao de crediario
C02906;04/03/2026;334;Revisao de carteira
C02907;30/07/2024;694;Aprovacao de crediario
C02908;01/09/2025;599;Aprovacao de crediario
C02908;09/03/2026;279;Revisao de carteira
C02909;06/10/2025;711;Aprovacao de crediario
C02909;15/02/2026;691;Revisao de carteira
C02910;14/07/2025;640;Aprovacao de crediario
C02910;24/01/2026;188;Revisao de carteira
C02911;23/03/2025;548;Aprovacao de crediario
C02911;12/03/2026;746;Revisao de carteira
C02912;05/02/2025;619;Aprovacao de crediario
C02912;04/03/2026;351;Revisao de carteira
C02913;06/10/2025;765;Aprovacao de crediario
C02914;01/05/2025;867;Aprovacao de crediario
C02915;20/09/2024;681;Aprovacao de crediario
C02916;21/11/2024;731;Aprovacao de crediario
C02917;03/02/2025;662;Aprovacao de crediario
C02918;09/11/2024;811;Aprovacao de crediario
C02919;25/08/2025;485;Aprovacao de crediario
C02920;02/02/2025;650;Aprovacao de crediario
C02920;25/02/2026;263;Revisao de carteira
C02921;11/08/2024;836;Aprovacao de crediario
C02922;30/03/2025;863;Aprovacao de crediario
C02923;14/03/2025;600;Aprovacao de crediario
C02924;10/10/2025;505;Aprovacao de crediario
C02925;15/10/2024;609;Aprovacao de crediario
C02925;18/02/2026;262;Revisao de carteira
C02926;10/11/2025;718;Aprovacao de crediario
C02927;20/06/2024;820;Aprovacao de crediario
C02928;21/06/2025;704;Aprovacao de crediario
C02929;18/12/2024;616;Aprovacao de crediario
C02929;03/07/2025;322;Revisao de carteira
C02930;27/11/2024;822;Aprovacao de crediario
C02931;18/11/2024;807;Aprovacao de crediario
C02931;02/03/2026;272;Revisao de carteira
C02932;22/10/2024;783;Aprovacao de crediario
C02934;02/03/2025;599;Aprovacao de crediario
C02935;16/08/2024;616;Aprovacao de crediario
C02937;22/02/2025;703;Aprovacao de crediario
C02937;08/02/2026;360;Revisao de carteira
C02938;11/03/2025;644;Aprovacao de crediario
C02939;13/11/2024;693;Aprovacao de crediario
C02940;29/07/2025;797;Aprovacao de crediario
C02940;05/03/2026;227;Revisao de carteira
C02941;03/10/2024;568;Aprovacao de crediario
C02941;14/04/2025;199;Revisao de carteira
C02942;17/07/2024;663;Aprovacao de crediario
C02942;05/06/2025;823;Revisao de carteira
C02943;12/06/2024;609;Aprovacao de crediario
C02944;26/06/2025;617;Aprovacao de crediario
C02945;06/12/2024;737;Aprovacao de crediario
C02945;16/02/2026;704;Revisao de carteira
C02947;13/07/2024;645;Aprovacao de crediario
C02947;27/07/2025;220;Revisao de carteira
C02948;13/08/2025;628;Aprovacao de crediario
C02949;13/07/2024;777;Aprovacao de crediario
C02949;01/02/2026;200;Revisao de carteira
C02951;18/09/2025;648;Aprovacao de crediario
C02952;19/09/2025;598;Aprovacao de crediario
C02953;16/07/2024;909;Aprovacao de crediario
C02954;26/11/2024;723;Aprovacao de crediario
C02955;28/01/2025;573;Aprovacao de crediario
C02955;24/02/2026;281;Revisao de carteira
C02956;30/08/2025;749;Aprovacao de crediario
C02956;15/02/2026;265;Revisao de carteira
C02957;08/01/2025;564;Aprovacao de crediario
C02958;16/06/2024;824;Aprovacao de crediario
C02958;20/01/2026;271;Revisao de carteira
C02960;18/09/2024;566;Aprovacao de crediario
C02961;11/12/2024;587;Aprovacao de crediario
C02961;19/10/2025;206;Revisao de carteira
C02962;24/12/2024;725;Aprovacao de crediario
C02963;12/11/2024;729;Aprovacao de crediario
C02965;30/06/2025;662;Aprovacao de crediario
C02965;18/02/2026;341;Revisao de carteira
C02966;25/01/2025;553;Aprovacao de crediario
C02966;08/09/2025;269;Revisao de carteira
C02967;16/08/2025;824;Aprovacao de crediario
C02967;28/02/2026;796;Revisao de carteira
C02968;26/07/2024;584;Aprovacao de crediario
C02968;04/06/2025;282;Revisao de carteira
C02969;20/10/2025;756;Aprovacao de crediario
C02969;16/02/2026;236;Revisao de carteira
C02970;30/05/2025;854;Aprovacao de crediario
C02971;11/05/2025;556;Aprovacao de crediario
C02971;10/03/2026;315;Revisao de carteira
C02972;23/01/2025;851;Aprovacao de crediario
C02973;17/05/2025;593;Aprovacao de crediario
C02973;26/01/2026;248;Revisao de carteira
C02974;01/07/2024;628;Aprovacao de crediario
C02974;14/01/2026;419;Revisao de carteira
C02975;16/03/2025;708;Aprovacao de crediario
C02975;02/10/2025;199;Revisao de carteira
C02976;08/11/2024;644;Aprovacao de crediario
C02976;09/03/2026;217;Revisao de carteira
C02977;10/07/2024;646;Aprovacao de crediario
C02977;04/03/2026;252;Revisao de carteira
C02978;18/07/2025;650;Aprovacao de crediario
C02978;25/01/2026;301;Revisao de carteira
C02979;06/09/2024;563;Aprovacao de crediario
C02979;08/02/2026;227;Revisao de carteira
C02980;27/07/2025;619;Aprovacao de crediario
C02980;11/03/2026;606;Revisao de carteira
C02981;29/07/2025;607;Aprovacao de crediario
C02982;06/05/2025;739;Aprovacao de crediario
C02983;01/03/2025;618;Aprovacao de crediario
C02983;16/02/2026;669;Revisao de carteira
C02984;31/12/2024;826;Aprovacao de crediario
C02987;04/11/2024;588;Aprovacao de crediario
C02988;11/02/2025;606;Aprovacao de crediario
C02988;02/03/2026;260;Revisao de carteira
C02989;20/09/2024;732;Aprovacao de crediario
